Identifiant machine : 12211148
SolarR : 0
HyrdroR : 0
Version électronique : 3.0
Date installation : 24/12/22
Date ajout Jeedom : 2025-07-23 01:59:07
Compte Market : Fortin.Savenay
DNS : https://6b9e30d9.eu.jeedom.link
Date;Mode;Etat système;Plage horaire actives;Débit fixe;Surventilation;Vacances;Boost;Temp Consigne Elec;Tmax;Temp consigne HydroR;Temp Confort Utilisateur;Saison;Débit air (m3/h);Puissance Chauffage;Consigne vitesse moteur;Température extérieure;Consigne pression diff (Pa);Encrassement filtre (%);Nb semaine depuis maintenance;Durée fonctionnement (j);Code erreur 1;Code erreur 2;Bypass amont présent;Volume à ventiler (m3);Version logiciel embarqué;Sonde 0;Température 0;Humidité 0;Sonde 1;Température 1;Humidité 1;Sonde 2;Température 2;Humidité 2;Sonde 3;Température 3;Humidité 3;Sonde 4;Température 4;Humidité 4;Capteur 0;Température Capteur 0;Humidité Capteur 0;Co2 Capteur 0;Capteur 1;Température Capteur 1;Humidité Capteur 1;Co2 Capteur 1;Capteur 2;Température Capteur 2;Humidité Capteur 2;Co2 Capteur 2;Capteur 3;Température Capteur 3;Humidité Capteur 3;Co2 Capteur 3;Capteur 4;Température Capteur 4;Humidité Capteur 4;Co2 Capteur 4;Capteur 5;Température Capteur 5;Humidité Capteur 5;Co2 Capteur 5;Capteur 6;Température Capteur 6;Humidité Capteur 6;Co2 Capteur 6;Capteur 7;Température Capteur 7;Humidité Capteur 7;Co2 Capteur 7;Capteur 8;Température Capteur 8;Humidité Capteur 8;Co2 Capteur 8;Capteur 9;Température Capteur 9;Humidité Capteur 9;Co2 Capteur 9;Ouverture vanne HydroR;Bypass Type;Ouverture bypass 1;Type bypass 1;Ouverture bypass 2;Type bypass 2;Ouverture bypass 3;Type bypass 3;Signal Radio VMI (dBm)
2025-09-01 11:50:00;Std;Mode Normal;1;0;1;0;0;4;22;0;28;Ete;187;0;5;25;260;9;2;995;FF;FF;0;288;5.9;Sortie des resistances;25;47;Au niveau de l'\''entree d'\''air;25;51;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,4;71,6;608,3;810054f5|Salle de bain 1|A5_04_01;21,7;80,3;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,5;66,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-91
2025-09-01 13:50:00;Std;Mode Normal;1;0;1;0;0;4;22;0;28;Ete;187;0;5;22;260;9;2;996;FF;FF;0;288;5.9;Sortie des resistances;22;56;Au niveau de l'\''entree d'\''air;22;59;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,8;68,8;523,3;810054f5|Salle de bain 1|A5_04_01;21,7;79,4;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;65;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-01 15:50:00;Std;Mode Normal;1;0;1;0;0;4;22;0;28;Ete;187;0;5;22;250;9;2;996;FF;FF;0;288;5.9;Sortie des resistances;22;56;Au niveau de l'\''entree d'\''air;22;58;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,4;65,4;483,3;810054f5|Salle de bain 1|A5_04_01;21,9;76,7;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,2;64,2;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-91
2025-09-01 17:50:00;Std;Mode Normal;1;0;1;0;0;4;22;0;28;Ete;187;0;5;20;260;9;2;996;FF;FF;0;288;5.9;Sortie des resistances;20;64;Au niveau de l'\''entree d'\''air;19;67;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,5;64,8;538,3;810054f5|Salle de bain 1|A5_04_01;23;84,1;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,6;65,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-91
2025-09-01 19:50:00;Std;Mode Normal;1;0;1;0;0;4;22;0;28;Ete;187;0;5;16;260;9;2;996;FF;FF;0;288;5.9;Sortie des resistances;16;78;Au niveau de l'\''entree d'\''air;16;81;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,3;66,6;910;810054f5|Salle de bain 1|A5_04_01;22;79;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;66;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-01 21:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;187;0;5;15;260;9;2;996;FF;FF;0;288;5.9;Sortie des resistances;15;88;Au niveau de l'\''entree d'\''air;15;92;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,2;69,9;1331,7;810054f5|Salle de bain 1|A5_04_01;21,6;80,3;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,3;65;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-01 23:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;187;0;5;14;260;9;2;996;FF;FF;0;288;5.9;Sortie des resistances;14;95;Au niveau de l'\''entree d'\''air;14;98;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,2;70,1;991,7;810054f5|Salle de bain 1|A5_04_01;21,4;81,2;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22;65;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-02 01:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;187;0;5;14;260;9;2;996;FF;FF;0;288;5.9;Sortie des resistances;14;97;Au niveau de l'\''entree d'\''air;14;100;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,9;70,3;858,3;810054f5|Salle de bain 1|A5_04_01;21,2;81,6;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;21,8;65;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-02 03:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;165;0;4;14;202;9;2;996;FF;FF;0;288;5.9;Sortie des resistances;14;97;Au niveau de l'\''entree d'\''air;14;100;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,6;70,9;838,3;810054f5|Salle de bain 1|A5_04_01;21;81,2;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;21,7;65,7;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-02 05:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;165;0;4;15;202;9;2;996;FF;FF;0;288;5.9;Sortie des resistances;15;99;Au niveau de l'\''entree d'\''air;15;100;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,6;72,1;896,7;810054f5|Salle de bain 1|A5_04_01;21;80,8;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;21,6;66;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-91
2025-09-02 07:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;129;0;3;16;122;9;2;996;FF;FF;0;288;5.9;Sortie des resistances;16;100;Au niveau de l'\''entree d'\''air;16;100;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21;72,8;598,3;810054f5|Salle de bain 1|A5_04_01;21;80,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;21,6;67;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-09-02 09:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;129;0;3;17;122;9;2;996;FF;FF;0;288;5.9;Sortie des resistances;17;100;Au niveau de l'\''entree d'\''air;17;100;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;20,9;74,3;585;810054f5|Salle de bain 1|A5_04_01;21,3;81,4;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;21,6;68;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-02 11:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;165;0;4;22;202;9;2;996;FF;FF;0;288;5.9;Sortie des resistances;22;69;Au niveau de l'\''entree d'\''air;22;73;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,1;75,9;558,3;810054f5|Salle de bain 1|A5_04_01;21,6;81,3;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22;68,2;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-02 13:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;165;0;4;22;202;9;2;997;FF;FF;0;288;5.9;Sortie des resistances;22;70;Au niveau de l'\''entree d'\''air;22;73;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,4;75,6;528,3;810054f5|Salle de bain 1|A5_04_01;21,8;82;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,3;68,5;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-02 15:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;165;0;4;21;202;9;2;997;FF;FF;0;288;5.9;Sortie des resistances;21;72;Au niveau de l'\''entree d'\''air;21;76;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,8;74,3;520;810054f5|Salle de bain 1|A5_04_01;22,1;82,9;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,5;69;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-02 17:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;165;0;4;19;202;9;2;997;FF;FF;0;288;5.9;Sortie des resistances;20;78;Au niveau de l'\''entree d'\''air;19;81;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,8;73,5;550;810054f5|Salle de bain 1|A5_04_01;22,1;84,1;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,8;70,5;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-91
2025-09-02 19:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;187;0;5;17;260;9;2;997;FF;FF;0;288;5.9;Sortie des resistances;18;85;Au niveau de l'\''entree d'\''air;17;88;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,9;74,2;850;810054f5|Salle de bain 1|A5_04_01;21,8;85,6;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,8;69,2;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-91
2025-09-02 21:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;187;0;5;17;260;10;2;997;FF;FF;0;288;5.9;Sortie des resistances;18;90;Au niveau de l'\''entree d'\''air;17;93;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22;77,1;1748,3;810054f5|Salle de bain 1|A5_04_01;21,6;83,9;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;69;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-02 23:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;187;0;5;18;250;10;2;997;FF;FF;0;288;5.9;Sortie des resistances;18;93;Au niveau de l'\''entree d'\''air;18;96;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,4;80,2;1675;810054f5|Salle de bain 1|A5_04_01;21,6;83,2;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,2;69;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-03 01:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;165;0;4;18;193;10;2;997;FF;FF;0;288;5.9;Sortie des resistances;18;99;Au niveau de l'\''entree d'\''air;18;100;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,4;78,2;973,3;810054f5|Salle de bain 1|A5_04_01;21,5;83,2;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,1;70;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-95
2025-09-03 03:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;165;0;4;19;193;10;2;997;FF;FF;0;288;5.9;Sortie des resistances;19;95;Au niveau de l'\''entree d'\''air;19;98;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,3;80,1;908,3;810054f5|Salle de bain 1|A5_04_01;21,4;83,9;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22;71;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-09-03 05:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;187;0;5;18;250;10;2;997;FF;FF;0;288;5.9;Sortie des resistances;18;98;Au niveau de l'\''entree d'\''air;18;100;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,4;80,3;1171,7;810054f5|Salle de bain 1|A5_04_01;21,5;84,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22;71;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-91
2025-09-03 07:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;106;0;2;18;90;10;2;997;FF;FF;0;288;5.9;Sortie des resistances;19;100;Au niveau de l'\''entree d'\''air;18;100;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22;79;663,3;810054f5|Salle de bain 1|A5_04_01;21,5;83,9;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,1;71;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-91
2025-09-03 09:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;129;0;3;20;115;10;2;997;FF;FF;0;288;5.9;Sortie des resistances;20;88;Au niveau de l'\''entree d'\''air;20;91;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,8;79,6;618,3;810054f5|Salle de bain 1|A5_04_01;21,7;85,3;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,3;71,3;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-91
2025-09-03 11:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;129;0;3;18;115;10;2;997;FF;FF;0;288;5.9;Sortie des resistances;19;98;Au niveau de l'\''entree d'\''air;18;100;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,8;81,4;678,3;810054f5|Salle de bain 1|A5_04_01;21,8;86,9;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,5;72;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-03 13:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;165;0;4;22;193;10;2;998;FF;FF;0;288;5.9;Sortie des resistances;22;73;Au niveau de l'\''entree d'\''air;22;77;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,9;80,3;621,7;810054f5|Salle de bain 1|A5_04_01;22,1;85,6;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,6;71,7;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-03 15:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;165;0;4;21;193;10;2;998;FF;FF;0;288;5.9;Sortie des resistances;21;76;Au niveau de l'\''entree d'\''air;21;80;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,1;79,8;646,7;810054f5|Salle de bain 1|A5_04_01;22,1;85,2;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,7;72;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-03 17:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;165;0;4;19;193;10;2;998;43;FF;0;288;5.9;Sortie des resistances;19;79;Au niveau de l'\''entree d'\''air;19;82;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,2;77,3;661,7;810054f5|Salle de bain 1|A5_04_01;22,3;85;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;68,2;20,1;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-03 19:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;187;0;5;17;260;10;2;998;FF;FF;0;288;5.9;Sortie des resistances;17;86;Au niveau de l'\''entree d'\''air;17;89;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,1;76,2;878,3;810054f5|Salle de bain 1|A5_04_01;22,1;85,8;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,7;70;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-91
2025-09-03 21:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;187;0;5;16;260;10;2;998;FF;FF;0;288;5.9;Sortie des resistances;16;86;Au niveau de l'\''entree d'\''air;16;90;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,3;76,3;1083,3;810054f5|Salle de bain 1|A5_04_01;22,1;85,8;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,5;69,5;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-03 23:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;187;0;5;15;260;10;2;998;FF;FF;0;288;5.9;Sortie des resistances;15;96;Au niveau de l'\''entree d'\''air;15;99;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,1;77,2;926,7;810054f5|Salle de bain 1|A5_04_01;22,1;85,8;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,5;70;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-04 01:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;165;0;4;15;202;11;3;998;FF;FF;0;288;5.9;Sortie des resistances;16;93;Au niveau de l'\''entree d'\''air;15;95;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,8;76,4;843,3;810054f5|Salle de bain 1|A5_04_01;22,1;85,8;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,3;70;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-04 03:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;187;0;5;16;260;11;3;998;FF;FF;0;288;5.9;Sortie des resistances;16;90;Au niveau de l'\''entree d'\''air;16;93;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,6;76,9;806,7;810054f5|Salle de bain 1|A5_04_01;22,1;85,8;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,1;69,2;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-04 05:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;165;0;4;15;193;11;3;998;FF;FF;0;288;5.9;Sortie des resistances;15;100;Au niveau de l'\''entree d'\''air;15;100;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,6;77,5;1025;810054f5|Salle de bain 1|A5_04_01;21,4;82,4;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22;69;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-04 07:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;165;0;4;17;202;11;3;998;FF;FF;0;288;5.9;Sortie des resistances;16;93;Au niveau de l'\''entree d'\''air;16;97;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,3;75,6;600;810054f5|Salle de bain 1|A5_04_01;21,4;82,7;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22;69;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-04 09:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;187;0;5;19;260;11;3;998;FF;FF;0;288;5.9;Sortie des resistances;19;71;Au niveau de l'\''entree d'\''air;19;74;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,2;74,4;546,7;810054f5|Salle de bain 1|A5_04_01;21,6;81,4;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;67,7;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-04 11:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;165;0;4;20;202;11;3;998;FF;FF;0;288;5.9;Sortie des resistances;20;78;Au niveau de l'\''entree d'\''air;20;80;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,4;74,7;566,7;810054f5|Salle de bain 1|A5_04_01;22;84,3;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,7;68,3;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-92
2025-09-04 13:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;187;0;5;21;250;11;3;999;FF;FF;0;288;5.9;Sortie des resistances;21;62;Au niveau de l'\''entree d'\''air;21;65;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,6;73,3;520;810054f5|Salle de bain 1|A5_04_01;21,9;85,9;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,5;68,7;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-91
2025-09-04 14:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;187;0;5;23;260;11;3;999;FF;FF;0;288;5.9;Sortie des resistances;23;52;Au niveau de l'\''entree d'\''air;23;55;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;21,8;70,3;473,3;810054f5|Salle de bain 1|A5_04_01;21,8;84;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;67,7;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-91
2025-09-04 15:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;187;0;5;22;250;11;3;999;FF;FF;0;288;5.9;Sortie des resistances;22;57;Au niveau de l'\''entree d'\''air;22;59;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22;67,7;488,3;810054f5|Salle de bain 1|A5_04_01;22,1;83;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;66,6;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-91
2025-09-04 16:50:00;Std;Mode Normal;1;0;0;0;0;4;30;0;28;Ete;187;0;5;20;250;11;3;999;FF;FF;0;288;5.9;Sortie des resistances;20;61;Au niveau de l'\''entree d'\''air;20;64;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,2;67,2;478,3;810054f5|Salle de bain 1|A5_04_01;22,1;78,8;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,3;64,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
